comment_id	comment_text	Label	Rationale	model_prediction
5705690	Fabulous...just fabulous!!!  I can't wait!	Non_Toxic	"['Fabulous...just', 'fabulous!!!', 'I', ""can't"", 'wait!']"	Non_Toxic
5165836	Right, lets just ignore this increased activity. What news do you want to read? How to bloom begonias, perhaps? Your compicit in this now just from your colludial comments here.  I am a patriot and I love my country, so you can let the door hit you in your buttros, by golly.	Non_Toxic	['Right,', 'lets', 'just', 'ignore', 'this', 'increased', 'activity.', 'What', 'news', 'do', 'you', 'want', 'to', 'read?', 'How', 'to', 'bloom', 'begonias,', 'perhaps?', 'Your', 'compicit', 'in', 'this', 'now', 'just', 'from', 'your', 'colludial', 'comments', 'here.', 'I', 'am', 'a', 'patriot', 'and', 'I', 'love', 'my', 'country,', 'so', 'you', 'can', 'let', 'the', 'door', 'hit', 'you', 'in', 'your', 'buttros,', 'by', 'golly.']	Toxic
5898240	You do know that Mr. Obama is no longer in office, right?	Non_Toxic	['You', 'do', 'know', 'that', 'Mr.', 'Obama', 'is', 'no', 'longer', 'in', 'office,', 'right?']	Non_Toxic
379628	"""The increase is largely represented by CD5, and CD5 doesn't pay the state a substantial royalty.""  Don't forget that part."	Non_Toxic	"['""The', 'increase', 'is', 'largely', 'represented', 'by', 'CD5,', 'and', 'CD5', ""doesn't"", 'pay', 'the', 'state', 'a', 'substantial', 'royalty.""', ""Don't"", 'forget', 'that', 'part.']"	Non_Toxic
6309498	Any other use for semi-automatic rifles aside from killing people? --------- Hunting, the Olympics, sport shooting competitions, target shooting, predator control, home security, teaching young people about responsibility, careers in gunsmithing, family fun at the range, wow the list just goes on and on... Your argument seems to be, that the more uses a thing has, the more value it has, and the more carnage society will accept. So if a semi-auto rifle has many identified uses, we should be accepting a level of carnage, like we do with vehicles. There are many many things that kill far more Americans then guns do. Like cheeseburgers and fries.	Non_Toxic	['Any', 'other', 'use', 'for', 'semi-automatic', 'rifles', 'aside', 'from', 'killing', 'people?', '---------', 'Hunting,', 'the', 'Olympics,', 'sport', 'shooting', 'competitions,', 'target', 'shooting,', 'predator', 'control,', 'home', 'security,', 'teaching', 'young', 'people', 'about', 'responsibility,', 'careers', 'in', 'gunsmithing,', 'family', 'fun', 'at', 'the', 'range,', 'wow', 'the', 'list', 'just', 'goes', 'on', 'and', 'on...', 'Your', 'argument', 'seems', 'to', 'be,', 'that', 'the', 'more', 'uses', 'a', 'thing', 'has,', 'the', 'more', 'value', 'it', 'has,', 'and', 'the', 'more', 'carnage', 'society', 'will', 'accept.', 'So', 'if', 'a', 'semi-auto', 'rifle', 'has', 'many', 'identified', 'uses,', 'we', 'should', 'be', 'accepting', 'a', 'level', 'of', 'carnage,', 'like', 'we', 'do', 'with', 'vehicles.', 'There', 'are', 'many', 'many', 'things', 'that', 'kill', 'far', 'more', 'Americans', 'then', 'guns', 'do.', 'Like', 'cheeseburgers', 'and', 'fries.']	Non_Toxic
893324	Have they got this guy yet? I'm probably wrong but I think I just saw him in Kenai.	Non_Toxic	"['Have', 'they', 'got', 'this', 'guy', 'yet?', ""I'm"", 'probably', 'wrong', 'but', 'I', 'think', 'I', 'just', 'saw', 'him', 'in', 'Kenai.']"	Non_Toxic
278854	I support restructuring the permanent fund. It is not logical to me for the government to hand out money to its citizens and then take it right back in taxes. That is unless you are one of the citizens who would pay no income tax. Forty percent or more of the residents do not pay a federal income tax & would not have to pay a state income tax. That is wrong. The bills of the state are owned by everybody who lives here, not just a targeted group of people. I support a flat sales tax and a system of users fees where everyone pays the bills of the state. The more you buy, the more you pay. Under an income tax, those who paid no tax would not care what the bills of the state were and would not care about voting for politicians who showed restraint with spending taxpayer money. If the state expenses are too large for a flat sales tax, the budget is still too large. Then cut the budget even further like individuals, families and businesses do.	Non_Toxic	['I', 'support', 'restructuring', 'the', 'permanent', 'fund.', 'It', 'is', 'not', 'logical', 'to', 'me', 'for', 'the', 'government', 'to', 'hand', 'out', 'money', 'to', 'its', 'citizens', 'and', 'then', 'take', 'it', 'right', 'back', 'in', 'taxes.', 'That', 'is', 'unless', 'you', 'are', 'one', 'of', 'the', 'citizens', 'who', 'would', 'pay', 'no', 'income', 'tax.', 'Forty', 'percent', 'or', 'more', 'of', 'the', 'residents', 'do', 'not', 'pay', 'a', 'federal', 'income', 'tax', '&', 'would', 'not', 'have', 'to', 'pay', 'a', 'state', 'income', 'tax.', 'That', 'is', 'wrong.', 'The', 'bills', 'of', 'the', 'state', 'are', 'owned', 'by', 'everybody', 'who', 'lives', 'here,', 'not', 'just', 'a', 'targeted', 'group', 'of', 'people.', 'I', 'support', 'a', 'flat', 'sales', 'tax', 'and', 'a', 'system', 'of', 'users', 'fees', 'where', 'everyone', 'pays', 'the', 'bills', 'of', 'the', 'state.', 'The', 'more', 'you', 'buy,', 'the', 'more', 'you', 'pay.', 'Under', 'an', 'income', 'tax,', 'those', 'who', 'paid', 'no', 'tax', 'would', 'not', 'care', 'what', 'the', 'bills', 'of', 'the', 'state', 'were', 'and', 'would', 'not', 'care', 'about', 'voting', 'for', 'politicians', 'who', 'showed', 'restraint', 'with', 'spending', 'taxpayer', 'money.', 'If', 'the', 'state', 'expenses', 'are', 'too', 'large', 'for', 'a', 'flat', 'sales', 'tax,', 'the', 'budget', 'is', 'still', 'too', 'large.', 'Then', 'cut', 'the', 'budget', 'even', 'further', 'like', 'individuals,', 'families', 'and', 'businesses', 'do.']	Non_Toxic
693867	Please take your act elsewhere, Metasphere. One interesting side-effect of the Trump disaster is how many self-styled libertarians have gleefully shown themselves to be right-wing authoritarian followers under the thinnest of 'independent' cover.	Non_Toxic	"['Please', 'take', 'your', 'act', 'elsewhere,', 'Metasphere.', 'One', 'interesting', 'side-effect', 'of', 'the', 'Trump', 'disaster', 'is', 'how', 'many', 'self-styled', 'libertarians', 'have', 'gleefully', 'shown', 'themselves', 'to', 'be', 'right-wing', 'authoritarian', 'followers', 'under', 'the', 'thinnest', 'of', ""'independent'"", 'cover.']"	Toxic
5750701	FWOT. The park doesn't give a damn what we think about the goats.  They will do what they want and the public be damned.	Non_Toxic	"['FWOT.', 'The', 'park', ""doesn't"", 'give', 'a', 'damn', 'what', 'we', 'think', 'about', 'the', 'goats.', 'They', 'will', 'do', 'what', 'they', 'want', 'and', 'the', 'public', 'be', 'damned.']"	Toxic
6015426	You're a lyin commie	Non_Toxic	"[""You're"", 'a', 'lyin', 'commie']"	Toxic
5072481	Classic suck and blow from the Liberals	Non_Toxic	['Classic', 'suck', 'and', 'blow', 'from', 'the', 'Liberals']	Toxic
277175	I was clear in saying I didn't blame the pilot in this case.   But you'd have to be blind not to know what the outcome will be . In around 98 percent of these crashes there was nothing wrong with the aircraft .  About nine months from now we'll see what the problem was.  There is little doubt what the report will show ---based on the hundred reports I've read over the years concerning crashes in Alaska .   It breaks my heart to see so many innocent people pass over the years because of mistakes the pilot made .  Again , not saying that's what happened here .	Non_Toxic	"['I', 'was', 'clear', 'in', 'saying', 'I', ""didn't"", 'blame', 'the', 'pilot', 'in', 'this', 'case.', 'But', ""you'd"", 'have', 'to', 'be', 'blind', 'not', 'to', 'know', 'what', 'the', 'outcome', 'will', 'be', '.', 'In', 'around', '98', 'percent', 'of', 'these', 'crashes', 'there', 'was', 'nothing', 'wrong', 'with', 'the', 'aircraft', '.', 'About', 'nine', 'months', 'from', 'now', ""we'll"", 'see', 'what', 'the', 'problem', 'was.', 'There', 'is', 'little', 'doubt', 'what', 'the', 'report', 'will', 'show', '---based', 'on', 'the', 'hundred', 'reports', ""I've"", 'read', 'over', 'the', 'years', 'concerning', 'crashes', 'in', 'Alaska', '.', 'It', 'breaks', 'my', 'heart', 'to', 'see', 'so', 'many', 'innocent', 'people', 'pass', 'over', 'the', 'years', 'because', 'of', 'mistakes', 'the', 'pilot', 'made', '.', 'Again', ',', 'not', 'saying', ""that's"", 'what', 'happened', 'here', '.']"	Non_Toxic
6038220	It sounds like he listened to the hitting coaches, made some changes and is now hitting the ball hard.  If he can be coached to be better at the plate, ya gotta believe he can do the same in the outfield.  Looking forward to seeing you in right field next year kid.	Non_Toxic	['It', 'sounds', 'like', 'he', 'listened', 'to', 'the', 'hitting', 'coaches,', 'made', 'some', 'changes', 'and', 'is', 'now', 'hitting', 'the', 'ball', 'hard.', 'If', 'he', 'can', 'be', 'coached', 'to', 'be', 'better', 'at', 'the', 'plate,', 'ya', 'gotta', 'believe', 'he', 'can', 'do', 'the', 'same', 'in', 'the', 'outfield.', 'Looking', 'forward', 'to', 'seeing', 'you', 'in', 'right', 'field', 'next', 'year', 'kid.']	Non_Toxic
1079258	The played alright, right to a losing record that MBB hasn't had in a long, long time.	Non_Toxic	"['The', 'played', 'alright,', 'right', 'to', 'a', 'losing', 'record', 'that', 'MBB', ""hasn't"", 'had', 'in', 'a', 'long,', 'long', 'time.']"	Non_Toxic
848667	"""It's very much formulated down to the final strokes."" Trump said. I already know who is gonna get 'stroked' and via which orifice."	Non_Toxic	"['""It\'s', 'very', 'much', 'formulated', 'down', 'to', 'the', 'final', 'strokes.""', 'Trump', 'said.', 'I', 'already', 'know', 'who', 'is', 'gonna', 'get', ""'stroked'"", 'and', 'via', 'which', 'orifice.']"	Toxic
5191976	Ige working behind the scenes as he did in the senate.  This is a giveaway contract and the teachers openly say that as well.  They grabbed it.  Huge raises but no give backs on productivity, drug testing, attendance, competence, etc.  Same old mediocre teaching force.  Just a much better paid one.	Non_Toxic	['Ige', 'working', 'behind', 'the', 'scenes', 'as', 'he', 'did', 'in', 'the', 'senate.', 'This', 'is', 'a', 'giveaway', 'contract', 'and', 'the', 'teachers', 'openly', 'say', 'that', 'as', 'well.', 'They', 'grabbed', 'it.', 'Huge', 'raises', 'but', 'no', 'give', 'backs', 'on', 'productivity,', 'drug', 'testing,', 'attendance,', 'competence,', 'etc.', 'Same', 'old', 'mediocre', 'teaching', 'force.', 'Just', 'a', 'much', 'better', 'paid', 'one.']	Toxic
5365651	Moving those goalposts, are you? :D	Non_Toxic	['Moving', 'those', 'goalposts,', 'are', 'you?', ':D']	Non_Toxic
934485	". ""Banner hung on Kellie Leitch's office calling for her resignation"" -- I would urge Ms. Leitch to stay in the race. Her high profile campaign promoting division and hatred against minorities serves as a clear picture of the mindset of many in the Conservative base. Stay in, Kellie, and help Prime Minister Trudeau win another term and another victory over intolerance! ."	Non_Toxic	"['.', '""Banner', 'hung', 'on', 'Kellie', ""Leitch's"", 'office', 'calling', 'for', 'her', 'resignation""', '--', 'I', 'would', 'urge', 'Ms.', 'Leitch', 'to', 'stay', 'in', 'the', 'race.', 'Her', 'high', 'profile', 'campaign', 'promoting', 'division', 'and', 'hatred', 'against', 'minorities', 'serves', 'as', 'a', 'clear', 'picture', 'of', 'the', 'mindset', 'of', 'many', 'in', 'the', 'Conservative', 'base.', 'Stay', 'in,', 'Kellie,', 'and', 'help', 'Prime', 'Minister', 'Trudeau', 'win', 'another', 'term', 'and', 'another', 'victory', 'over', 'intolerance!', '.']"	Toxic
5595994	No, putting Russian leftists (Putin is pro-communism ex-KGB officer) in charge is treason.	Non_Toxic	['No,', 'putting', 'Russian', 'leftists', '(Putin', 'is', 'pro-communism', 'ex-KGB', 'officer)', 'in', 'charge', 'is', 'treason.']	Toxic
683463	I am pro philanthropy. However, these large fundraising efforts for elite schools create more problems than they solve. Since UofT raised $2 billion now smaller schools have to make a big ask to keep up. All this will do is increase salaries, expenditures and tuition .  It will further cultivate the ivory tower attitude that is prevalent in higher-ed. I doubt it will result in improved learning and research outcomes.	Non_Toxic	['I', 'am', 'pro', 'philanthropy.', 'However,', 'these', 'large', 'fundraising', 'efforts', 'for', 'elite', 'schools', 'create', 'more', 'problems', 'than', 'they', 'solve.', 'Since', 'UofT', 'raised', '$2', 'billion', 'now', 'smaller', 'schools', 'have', 'to', 'make', 'a', 'big', 'ask', 'to', 'keep', 'up.', 'All', 'this', 'will', 'do', 'is', 'increase', 'salaries,', 'expenditures', 'and', 'tuition', '.', 'It', 'will', 'further', 'cultivate', 'the', 'ivory', 'tower', 'attitude', 'that', 'is', 'prevalent', 'in', 'higher-ed.', 'I', 'doubt', 'it', 'will', 'result', 'in', 'improved', 'learning', 'and', 'research', 'outcomes.']	Non_Toxic
5028286	That's true, but it also seems to be fact that most people want the lowest cost now and are not interested in paying for durable quality for many goods.  This is why we've seen such growth (in the marketplace) of disposable and replaceable goods.  For example, I suspect that if people wanted to pay $1000 for a product that would last for 30+ years that product would flood the marketplace.  The problem is that people don't want to (or can't) spend that money and they would rather pay $200 today for a lesser quality version knowing that they will only get 5-10 years of use before it needs to be replaced.	Non_Toxic	"[""That's"", 'true,', 'but', 'it', 'also', 'seems', 'to', 'be', 'fact', 'that', 'most', 'people', 'want', 'the', 'lowest', 'cost', 'now', 'and', 'are', 'not', 'interested', 'in', 'paying', 'for', 'durable', 'quality', 'for', 'many', 'goods.', 'This', 'is', 'why', ""we've"", 'seen', 'such', 'growth', '(in', 'the', 'marketplace)', 'of', 'disposable', 'and', 'replaceable', 'goods.', 'For', 'example,', 'I', 'suspect', 'that', 'if', 'people', 'wanted', 'to', 'pay', '$1000', 'for', 'a', 'product', 'that', 'would', 'last', 'for', '30+', 'years', 'that', 'product', 'would', 'flood', 'the', 'marketplace.', 'The', 'problem', 'is', 'that', 'people', ""don't"", 'want', 'to', '(or', ""can't)"", 'spend', 'that', 'money', 'and', 'they', 'would', 'rather', 'pay', '$200', 'today', 'for', 'a', 'lesser', 'quality', 'version', 'knowing', 'that', 'they', 'will', 'only', 'get', '5-10', 'years', 'of', 'use', 'before', 'it', 'needs', 'to', 'be', 'replaced.']"	Non_Toxic
5744513	The French have rumbled Macron in less than three months. Gullible Canadians are still being fooled by Trudeau and Butts after nearly two years.	Non_Toxic	['The', 'French', 'have', 'rumbled', 'Macron', 'in', 'less', 'than', 'three', 'months.', 'Gullible', 'Canadians', 'are', 'still', 'being', 'fooled', 'by', 'Trudeau', 'and', 'Butts', 'after', 'nearly', 'two', 'years.']	Toxic
5272278	"""Israelis are not enemies of the US."" AND NEITHER ARE THE RUSSIANS.  Is the USA at war with Russia? No. There is no reason whatsoever not to develop closer relationships with Russia. Someone needs to tell the Democrat and Republican establishment that the Cold War is over.  Oceania no longer needs to be at war with Eurasia. We made friends with east Germany. We made friends with Japan. We can make friends with Russia. After all, if I make my enemy my friend do I not defeat my enemy?"	Non_Toxic	"['""Israelis', 'are', 'not', 'enemies', 'of', 'the', 'US.""', 'AND', 'NEITHER', 'ARE', 'THE', 'RUSSIANS.', 'Is', 'the', 'USA', 'at', 'war', 'with', 'Russia?', 'No.', 'There', 'is', 'no', 'reason', 'whatsoever', 'not', 'to', 'develop', 'closer', 'relationships', 'with', 'Russia.', 'Someone', 'needs', 'to', 'tell', 'the', 'Democrat', 'and', 'Republican', 'establishment', 'that', 'the', 'Cold', 'War', 'is', 'over.', 'Oceania', 'no', 'longer', 'needs', 'to', 'be', 'at', 'war', 'with', 'Eurasia.', 'We', 'made', 'friends', 'with', 'east', 'Germany.', 'We', 'made', 'friends', 'with', 'Japan.', 'We', 'can', 'make', 'friends', 'with', 'Russia.', 'After', 'all,', 'if', 'I', 'make', 'my', 'enemy', 'my', 'friend', 'do', 'I', 'not', 'defeat', 'my', 'enemy?']"	Non_Toxic
6229198	…yes, job losses are expected to be permanent, another promise of SB21 was large employment gains, more jobs, not less jobs, ...that also was not true. And to be fair, the large oil corporations didn't make those promises, they actually made statements that what the politicians promised wasn't what they expected. Few paid attention to what the big oil corporations were forecasting, they liked the fantasies and myth Parnell and his fairy tale authors were cooking up. The Alaska public got rolled.	Non_Toxic	"['…yes,', 'job', 'losses', 'are', 'expected', 'to', 'be', 'permanent,', 'another', 'promise', 'of', 'SB21', 'was', 'large', 'employment', 'gains,', 'more', 'jobs,', 'not', 'less', 'jobs,', '...that', 'also', 'was', 'not', 'true.', 'And', 'to', 'be', 'fair,', 'the', 'large', 'oil', 'corporations', ""didn't"", 'make', 'those', 'promises,', 'they', 'actually', 'made', 'statements', 'that', 'what', 'the', 'politicians', 'promised', ""wasn't"", 'what', 'they', 'expected.', 'Few', 'paid', 'attention', 'to', 'what', 'the', 'big', 'oil', 'corporations', 'were', 'forecasting,', 'they', 'liked', 'the', 'fantasies', 'and', 'myth', 'Parnell', 'and', 'his', 'fairy', 'tale', 'authors', 'were', 'cooking', 'up.', 'The', 'Alaska', 'public', 'got', 'rolled.']"	Toxic
5748160	Game over.	Non_Toxic	['Game', 'over.']	Non_Toxic
1001045	I am offended by these people. The city now thinks all of us want to support illegal, criminal aliens? The protest was secret not spontaneous. They did it that way so no one could counter-demonstrate. My friend knows people that were even hired as muscle in case of resistance	Non_Toxic	['I', 'am', 'offended', 'by', 'these', 'people.', 'The', 'city', 'now', 'thinks', 'all', 'of', 'us', 'want', 'to', 'support', 'illegal,', 'criminal', 'aliens?', 'The', 'protest', 'was', 'secret', 'not', 'spontaneous.', 'They', 'did', 'it', 'that', 'way', 'so', 'no', 'one', 'could', 'counter-demonstrate.', 'My', 'friend', 'knows', 'people', 'that', 'were', 'even', 'hired', 'as', 'muscle', 'in', 'case', 'of', 'resistance']	Toxic
5521766	Obviously you didn't live through the disaster after it was signed.  Factories closing by the thousands, a 63 cent dollar ( 75 now), and Simon Reisman (Canada's chief negotiator)  closing his Cdn business and scuttling off to Washington.  Now we toddle on with 7% unemployment,   provincial, federal  and personal debt in the stratosphere, and half of Canadians living paycheque to paycheque.   But hey, the 1% love it	Non_Toxic	"['Obviously', 'you', ""didn't"", 'live', 'through', 'the', 'disaster', 'after', 'it', 'was', 'signed.', 'Factories', 'closing', 'by', 'the', 'thousands,', 'a', '63', 'cent', 'dollar', '(', '75', 'now),', 'and', 'Simon', 'Reisman', ""(Canada's"", 'chief', 'negotiator)', 'closing', 'his', 'Cdn', 'business', 'and', 'scuttling', 'off', 'to', 'Washington.', 'Now', 'we', 'toddle', 'on', 'with', '7%', 'unemployment,', 'provincial,', 'federal', 'and', 'personal', 'debt', 'in', 'the', 'stratosphere,', 'and', 'half', 'of', 'Canadians', 'living', 'paycheque', 'to', 'paycheque.', 'But', 'hey,', 'the', '1%', 'love', 'it']"	Toxic
5032561	Opening a bottle of water ? Or, why was he sitting there ?	Non_Toxic	['Opening', 'a', 'bottle', 'of', 'water', '?', 'Or,', 'why', 'was', 'he', 'sitting', 'there', '?']	Non_Toxic
464598	Quit farting around with marijuana.  The voters want it to be legal.  The social clubs should be legal.  Municipalities should be finding a way to tax the hell out of them instead of trying to abolish them!	Non_Toxic	['Quit', 'farting', 'around', 'with', 'marijuana.', 'The', 'voters', 'want', 'it', 'to', 'be', 'legal.', 'The', 'social', 'clubs', 'should', 'be', 'legal.', 'Municipalities', 'should', 'be', 'finding', 'a', 'way', 'to', 'tax', 'the', 'hell', 'out', 'of', 'them', 'instead', 'of', 'trying', 'to', 'abolish', 'them!']	Non_Toxic
5790322	The defacing of the Lincoln memorial was terrible.   I think it was done by misguided people, who likely leaned either left, right, or somewhere in the middle. Due to their love of history, I suspect the right leaners would rather see an Obama statue, and the left and center occupyiing people would also for obvious reasons. That is likely the bipartisan, unified motivation.  The desire for an Obama statue - foolishly advoacted as a replacement for Lincoln. THAT is not the answer.  There should be a new statue building on the mall for Obama. I saw PLENTY, PLENTY, PLENTY of WIDE OPEN SPACE on the mall for a large and opulent tribute to Obama. Right here you can see it in the picture (all the white area - no pun intended):  https://www.nytimes.com/2017/01/21/us/politics/trump-white-house-briefing-inauguration-crowd-size.html	Non_Toxic	['The', 'defacing', 'of', 'the', 'Lincoln', 'memorial', 'was', 'terrible.', 'I', 'think', 'it', 'was', 'done', 'by', 'misguided', 'people,', 'who', 'likely', 'leaned', 'either', 'left,', 'right,', 'or', 'somewhere', 'in', 'the', 'middle.', 'Due', 'to', 'their', 'love', 'of', 'history,', 'I', 'suspect', 'the', 'right', 'leaners', 'would', 'rather', 'see', 'an', 'Obama', 'statue,', 'and', 'the', 'left', 'and', 'center', 'occupyiing', 'people', 'would', 'also', 'for', 'obvious', 'reasons.', 'That', 'is', 'likely', 'the', 'bipartisan,', 'unified', 'motivation.', 'The', 'desire', 'for', 'an', 'Obama', 'statue', '-', 'foolishly', 'advoacted', 'as', 'a', 'replacement', 'for', 'Lincoln.', 'THAT', 'is', 'not', 'the', 'answer.', 'There', 'should', 'be', 'a', 'new', 'statue', 'building', 'on', 'the', 'mall', 'for', 'Obama.', 'I', 'saw', 'PLENTY,', 'PLENTY,', 'PLENTY', 'of', 'WIDE', 'OPEN', 'SPACE', 'on', 'the', 'mall', 'for', 'a', 'large', 'and', 'opulent', 'tribute', 'to', 'Obama.', 'Right', 'here', 'you', 'can', 'see', 'it', 'in', 'the', 'picture', '(all', 'the', 'white', 'area', '-', 'no', 'pun', 'intended):', 'https://www.nytimes.com/2017/01/21/us/politics/trump-white-house-briefing-inauguration-crowd-size.html']	Non_Toxic
5451720	Does this have Russia all over it or what?	Non_Toxic	['Does', 'this', 'have', 'Russia', 'all', 'over', 'it', 'or', 'what?']	Toxic
4976990	Thank you for sharing this story about Fantasy A and illuminating some very important issues in our city!	Non_Toxic	['Thank', 'you', 'for', 'sharing', 'this', 'story', 'about', 'Fantasy', 'A', 'and', 'illuminating', 'some', 'very', 'important', 'issues', 'in', 'our', 'city!']	Non_Toxic
5735809	And Jared Kushner is advising the president in what to do?   God help us all!!!	Non_Toxic	['And', 'Jared', 'Kushner', 'is', 'advising', 'the', 'president', 'in', 'what', 'to', 'do?', 'God', 'help', 'us', 'all!!!']	Toxic
6176859	LOL....can't stand an 11 year old is more intelligent than you. It must hurt badly.	Non_Toxic	"[""LOL....can't"", 'stand', 'an', '11', 'year', 'old', 'is', 'more', 'intelligent', 'than', 'you.', 'It', 'must', 'hurt', 'badly.']"	Toxic
990793	Jamie, thanks for your analysis. I have shared many of your observations during the campaign, election and three week presidential term.  I am ashamed that, for the sake of survival, African American parents must teach their children what to do during a police stop. I am complicit in allowing a culture of fear to grow. And, now my daughters have to teach my grandchildren about immigration raids and prepare them if ICE ever comes knocking on the neighborhood doors. Oh but there's more. Tennessee is considering a bill that would declare children conceived through artificial insemination illegitimate. This affects my family.  I am beyond disappointed in my brother's in the USCCB. Some may attempt to dismiss them of responsibility for our present situation, but I would encourage my brothers to meditate on Paul's confession concerning Stephen's stoning. Although he didn't throw a stone, he held the cloaks of the murderers for them.	Non_Toxic	"['Jamie,', 'thanks', 'for', 'your', 'analysis.', 'I', 'have', 'shared', 'many', 'of', 'your', 'observations', 'during', 'the', 'campaign,', 'election', 'and', 'three', 'week', 'presidential', 'term.', 'I', 'am', 'ashamed', 'that,', 'for', 'the', 'sake', 'of', 'survival,', 'African', 'American', 'parents', 'must', 'teach', 'their', 'children', 'what', 'to', 'do', 'during', 'a', 'police', 'stop.', 'I', 'am', 'complicit', 'in', 'allowing', 'a', 'culture', 'of', 'fear', 'to', 'grow.', 'And,', 'now', 'my', 'daughters', 'have', 'to', 'teach', 'my', 'grandchildren', 'about', 'immigration', 'raids', 'and', 'prepare', 'them', 'if', 'ICE', 'ever', 'comes', 'knocking', 'on', 'the', 'neighborhood', 'doors.', 'Oh', 'but', ""there's"", 'more.', 'Tennessee', 'is', 'considering', 'a', 'bill', 'that', 'would', 'declare', 'children', 'conceived', 'through', 'artificial', 'insemination', 'illegitimate.', 'This', 'affects', 'my', 'family.', 'I', 'am', 'beyond', 'disappointed', 'in', 'my', ""brother's"", 'in', 'the', 'USCCB.', 'Some', 'may', 'attempt', 'to', 'dismiss', 'them', 'of', 'responsibility', 'for', 'our', 'present', 'situation,', 'but', 'I', 'would', 'encourage', 'my', 'brothers', 'to', 'meditate', 'on', ""Paul's"", 'confession', 'concerning', ""Stephen's"", 'stoning.', 'Although', 'he', ""didn't"", 'throw', 'a', 'stone,', 'he', 'held', 'the', 'cloaks', 'of', 'the', 'murderers', 'for', 'them.']"	Non_Toxic
955829	The principal argument in this article is that options issued below market should not be taxed as a salary for start up companies. This makes no sense. A start up by its nature has no or little value so there is no reason to issue options below market.  The only reason is to personally benefit the founders over everyone else!	Non_Toxic	['The', 'principal', 'argument', 'in', 'this', 'article', 'is', 'that', 'options', 'issued', 'below', 'market', 'should', 'not', 'be', 'taxed', 'as', 'a', 'salary', 'for', 'start', 'up', 'companies.', 'This', 'makes', 'no', 'sense.', 'A', 'start', 'up', 'by', 'its', 'nature', 'has', 'no', 'or', 'little', 'value', 'so', 'there', 'is', 'no', 'reason', 'to', 'issue', 'options', 'below', 'market.', 'The', 'only', 'reason', 'is', 'to', 'personally', 'benefit', 'the', 'founders', 'over', 'everyone', 'else!']	Non_Toxic
383724	Nice reference!	Non_Toxic	['Nice', 'reference!']	Non_Toxic
6123711	Did Officer Armstrong actually place the suspect in the front seat? Did he run a chemical test on whatever he found? If not how did the suspect end up in the front seat, most cop cars have the rear seat as a temporary isolation unit? Anyone familiar with Seward cop cars, of course in a second hand way, can comment. This guy just killed a person, let's not put him on a pedestal until the facts are known. I have plenty of reasons, family and otherwise, to be against drug use but  execution is not something I am in favor of either and we do not have the death penalty in this state so most Alaskans, at one point in time, apparently agreed with my opinion. The last time I was in Seward was 1970, if I went there now would I be looking at all the changes and maybe miss a speed limit sign or even two? It's quite possible. I was in Valdez for the first time in a number of years and there were several times when I was not sure what the exact speed limit was, looking for bears and birds.	Non_Toxic	"['Did', 'Officer', 'Armstrong', 'actually', 'place', 'the', 'suspect', 'in', 'the', 'front', 'seat?', 'Did', 'he', 'run', 'a', 'chemical', 'test', 'on', 'whatever', 'he', 'found?', 'If', 'not', 'how', 'did', 'the', 'suspect', 'end', 'up', 'in', 'the', 'front', 'seat,', 'most', 'cop', 'cars', 'have', 'the', 'rear', 'seat', 'as', 'a', 'temporary', 'isolation', 'unit?', 'Anyone', 'familiar', 'with', 'Seward', 'cop', 'cars,', 'of', 'course', 'in', 'a', 'second', 'hand', 'way,', 'can', 'comment.', 'This', 'guy', 'just', 'killed', 'a', 'person,', ""let's"", 'not', 'put', 'him', 'on', 'a', 'pedestal', 'until', 'the', 'facts', 'are', 'known.', 'I', 'have', 'plenty', 'of', 'reasons,', 'family', 'and', 'otherwise,', 'to', 'be', 'against', 'drug', 'use', 'but', 'execution', 'is', 'not', 'something', 'I', 'am', 'in', 'favor', 'of', 'either', 'and', 'we', 'do', 'not', 'have', 'the', 'death', 'penalty', 'in', 'this', 'state', 'so', 'most', 'Alaskans,', 'at', 'one', 'point', 'in', 'time,', 'apparently', 'agreed', 'with', 'my', 'opinion.', 'The', 'last', 'time', 'I', 'was', 'in', 'Seward', 'was', '1970,', 'if', 'I', 'went', 'there', 'now', 'would', 'I', 'be', 'looking', 'at', 'all', 'the', 'changes', 'and', 'maybe', 'miss', 'a', 'speed', 'limit', 'sign', 'or', 'even', 'two?', ""It's"", 'quite', 'possible.', 'I', 'was', 'in', 'Valdez', 'for', 'the', 'first', 'time', 'in', 'a', 'number', 'of', 'years', 'and', 'there', 'were', 'several', 'times', 'when', 'I', 'was', 'not', 'sure', 'what', 'the', 'exact', 'speed', 'limit', 'was,', 'looking', 'for', 'bears', 'and', 'birds.']"	Non_Toxic
6112817	Huh? That seemed really forced.  You can do better!	Non_Toxic	['Huh?', 'That', 'seemed', 'really', 'forced.', 'You', 'can', 'do', 'better!']	Toxic
330466	Not surprised that Minnery claims to know more about Title IX than the Department of Justice. I bet that poncho he wears is from Sears	Non_Toxic	['Not', 'surprised', 'that', 'Minnery', 'claims', 'to', 'know', 'more', 'about', 'Title', 'IX', 'than', 'the', 'Department', 'of', 'Justice.', 'I', 'bet', 'that', 'poncho', 'he', 'wears', 'is', 'from', 'Sears']	Non_Toxic
